Current_Size,Voltage
0,5.009400828176164
8,1.0041767364274892
9,0.5097668521133599
7,1.503900195194984
0,5.008178953359912
6,2.011914808915207
7,1.5065871375952278
2,4.0060487400508835
7,1.5032291429450144
2,4.006601058479314
5,2.5034808021263397
9,0.5043516602418497
4,3.0071640861348916
6,2.006528925904878
1,4.510362551440212
2,4.003167600170464
4,3.011269457390873
4,3.003442899846077
3,3.509403608890668
3,3.5057300434445464
0,5.004294769262642
3,3.508414912963348
1,4.5028959926031815
4,3.002641629480944
2,4.0075495345317655
6,2.012351802766738
6,2.0103518658393336
8,1.0083677816860686
6,2.0097803551114017
9,0.5115668023868972
8,1.0047610279531762
6,2.0077487967303713
0,5.006715122086615
9,0.5084803547118291
2,4.010938157881065
1,4.50782561757962
6,2.0101659198454875
9,0.5096288017397385
6,2.014698499943583
9,0.5072383720835035
4,3.0032499768894847
0,5.009594787254927
3,3.5082688062910385
2,4.010241328513965
0,5.0028739176367845
8,1.0146937960040958
8,1.005691197827353
9,0.5055887713171616
4,3.0095022208656412
7,1.5119129764028663
9,0.5120123336655091
7,1.5081268002186365
9,0.506192561312393
3,3.508017683949816
0,5.00506603527589
4,3.0018996096203847
7,1.5019278705919834
9,0.5077215086062864
1,4.5052178078572185
2,4.01013541917447
4,3.0088751500103874
1,4.504226279634347
6,2.0095645809003404
7,1.5112740163774943
4,3.004163487290788
8,1.012810378951708
1,4.5101031936696225
3,3.5120842273398205
1,4.508904366519492
0,5.001129561153022
3,3.506602872063097
4,3.007169263632282
2,4.003284226239623
6,2.0082514943268728
7,1.5067261590272332
1,4.507759723415196
1,4.5052347013868586
0,5.001076484573869
9,0.50634756751311
8,1.0120824867299738
5,2.5037915811243763
4,3.0027210370364115
7,1.5079055599437177
0,5.000428229185988
1,4.503998405850074
5,2.5102370172623685
2,4.006616269558057
3,3.5071596190401837
7,1.5088472622294378
1,4.50422799026158
7,1.503933393958887
8,1.0058453652653654
7,1.5091359566390248
9,0.514182110933499
2,4.001201133851788
5,2.5043219709697415
4,3.007603810007475
5,2.512316961163228
2,4.003309337154881
9,0.5154344962405777
8,1.008968528663269
5,2.507639517989546
2,4.010012999639792
1,4.502731756403724
8,1.0138413533122603
1,4.503784531612476
1,4.508425112695191
5,2.503286827141231
9,0.5090371857037541
6,2.009920424855698
2,4.00826827239613
0,5.001355994250999
5,2.5101871992921563
9,0.5080934012509234
0,5.004104652709099
8,1.008036719769611
5,2.5076782361516723
0,5.00192740459435
2,4.003043754104763
9,0.5120205164646836
3,3.508908229043449
4,3.0013721450736606
1,4.500547741530642
0,5.0005815854947775
5,2.503493706907441
8,1.0172749820898495
0,5.0046224359432285
7,1.5062810831973883
6,2.0152861764118346
9,0.5054717307229544
0,5.007298028455725
4,3.001428316633596
6,2.012345941539378
3,3.5032118697800416
2,4.002480890834319
8,1.0120089928705363
1,4.505316330034217
8,1.0053923065260486
9,0.5059044466045438
7,1.508062928539034
7,1.5076162000613558
6,2.004294527445479
5,2.510968621656645
5,2.508722917961981
6,2.0061770002750046
7,1.505224540837864
4,3.0122082545186593
2,4.004869268207431
3,3.509305064144292
1,4.505874746004655
3,3.507450794959176
2,4.0061077362252115
2,4.001522579982656
1,4.508394629454505
5,2.507149074332312
0,5.007245944052192
8,1.0125769119138075
4,3.012181445019009
0,5.00939833642918
9,0.5091111349550971
7,1.5129142551170696
1,4.505678797628876
0,5.008123421698883
5,2.510067511607842
6,2.0103140803290946
5,2.5017790127484973
3,3.5052441129468748
4,3.0052357115978525
9,0.5125506554004057
8,1.0136393065892266
4,3.008846454948001
7,1.5116777916179431
3,3.5037510568152306
0,5.0066269243794075
1,4.505484317842718
2,4.007758637656706
2,4.008438914189377
1,4.5071213258539355
5,2.514468257924563
9,0.5089886185407706
8,1.0069852057163788
3,3.5095199158509556
4,3.00691910251045
7,1.5114539633961372
4,3.0039582875504798
2,4.004247133198022
1,4.5055413552431975
6,2.008612926627602
7,1.5071401286751167
6,2.0104950294585726
1,4.50111983564123
4,3.009166214470781
9,0.5089343938287009
5,2.503645974536616
6,2.012169608386733
3,3.5039107435408705
7,1.508006596884177
9,0.5086537866137679
5,2.507125212499103
4,3.002066305389976
5,2.510554160428396
5,2.51070660876786
7,1.5070337879760705
8,1.012530640945854
5,2.5120331233158826
7,1.5115051913429005
9,0.5120061558970805
1,4.501215615238773
0,5.002214384844758
7,1.5077712219244146
4,3.002458246399021
7,1.511666670338557
9,0.5106709876429042
2,4.009239433293452
2,4.00560906132935
5,2.5053470857295417
1,4.509897448276229
4,3.006970519701798
0,5.002336008113795
0,5.002245671437595
0,5.002099737771294
2,4.008798575842794
5,2.507008653056832
4,3.010189005686709
0,5.003551919102391
1,4.5046963415422265
9,0.5111403014087639
7,1.513060979815994
6,2.009776815062766
1,4.50561875308899
1,4.501369292493672
7,1.5077581017596309
3,3.505630665352942
8,1.011973681774812
1,4.508907345980394
7,1.506823890995919
7,1.5080549806957222
6,2.010493219385565
1,4.5041616261407205
4,3.005378695712993
4,3.0068044419786637
4,3.0068382077856883
9,0.5059155961778463
0,5.003785235189327
8,1.0130217934634764
7,1.5062836930681172
6,2.005575951365914
6,2.006358844070792
6,2.0089684288444034
3,3.510479783683436
5,2.5098055450533625
3,3.5111961863123744
6,2.011395209994915
0,5.003964566084516
5,2.5040705478193392
4,3.0089052000142575
0,5.009560354162721
6,2.009631880891699
8,1.008731269932354
1,4.502155341246081
1,4.503030761954151
3,3.509866215620026
3,3.5085165056878624
6,2.0089727351111066
9,0.5085593509916104
5,2.5104917412005303
9,0.5116467093311737
5,2.5067486577513747
1,4.505145640096914
7,1.5063901812424458
8,1.003367665611387
7,1.5114353053632175
1,4.50092803487365
4,3.0099092225712423
8,1.009750282248406
6,2.0093952033620575
2,4.003880235057378
8,1.0112196140514331
8,1.0027331029677993
5,2.5022931500483367
1,4.509670692365465
2,4.011590767164626
2,4.001546151824155
2,4.009252146158988
7,1.5086580536837753
6,2.01276442787822
9,0.5082455637363757
9,0.5095802376202846
2,4.00813024265436
8,1.0116104296190083
2,4.007870153601515
8,1.0065340760342694
1,4.507617181771996
7,1.5082811377389447
9,0.5078292229683039
9,0.5019997176894168
9,0.5038503277993434
7,1.5057358604565292
1,4.506549395595245
5,2.50753767202401
7,1.5061620791417978
9,0.511053940049532
4,3.0077117144346475
1,4.510056246473735
3,3.503507580083857
0,5.003675991699387
6,2.010745940606114
4,3.0014642062406494
5,2.5071688663148173
8,1.0154618436010414
7,1.511821796342832
6,2.007713322762823
1,4.5051264239413324
7,1.5113235567794827
3,3.505933017935515
8,1.0038637796895147
8,1.006679540740797
0,5.008999469983217
0,5.001505060644922
8,1.0101980659585341
7,1.5101813491653096
4,3.007634834743854
5,2.5016791661369595
4,3.00597169647828
8,1.0099998021739554
4,3.006878719053392
7,1.508331664558861
2,4.007653412474851
7,1.5065108867984054
0,5.002668167079698
5,2.5017899961663677
8,1.007924532623922
1,4.509967921645227
6,2.004013941397585
9,0.5053220050272552
9,0.5164979890778303
3,3.5084473959046196
0,5.008919298920826
4,3.0103985474570383
1,4.501452319640604
5,2.5144052884176107
7,1.5062270619122344
7,1.514482898184545
0,5.008022017844745
2,4.011196634317774
1,4.505089083650727
0,5.008453712989891
7,1.50350936501869
7,1.5093421483868865
4,3.0104252885891976
3,3.5045434862135707
5,2.5102659726808763
0,5.001399148259085
3,3.501953993645159
0,5.001039329822667
7,1.5115602384417763
9,0.5095487763300945
8,1.0119775572371084
2,4.005253521333163
4,3.00535608189249
4,3.0042964006239923
2,4.008708673033719
5,2.5043799483784337
7,1.5075069343135796
5,2.5131463497622097
4,3.0108289563747554
8,1.005725681408804
3,3.5060544107218896
4,3.004373788479139
5,2.509933594256634
8,1.0094996388862476
1,4.509608216459996
3,3.5106125111831656
4,3.0065729131907446
9,0.508945982239404
1,4.5080007082712905
8,1.013709736522384
0,5.007805383257154
3,3.502015522077888
8,1.0059510619487992
2,4.008071323769744
4,3.009098822195461
3,3.503406767293517
5,2.5054428397487665
5,2.504081794370156
8,1.005754181233419
5,2.5031280689113777
0,5.002003327453145
6,2.005786549791553
4,3.0093822882084256
5,2.5082747353695662
7,1.5092291829290843
4,3.006303478420232
1,4.502158842702455
1,4.508958157722304
1,4.508764742339696
8,1.004597496188588
3,3.5097563032271637
8,1.0042038192281146
9,0.5106184806594298
5,2.5067567384881975
3,3.505393916496453
1,4.502202257317027
4,3.005032930136777
6,2.01029707597872
0,5.006404997009822
6,2.0043909150198163
3,3.5073997829800465
8,1.0090481749961109
0,5.00586368855346
0,5.002317416864459
6,2.011090396333075
4,3.009427725897242
2,4.011822526687574
6,2.0100217542993053
5,2.501671745392246
7,1.5030828485427394
1,4.507646777349231
8,1.008770583694067
4,3.011622616319618
5,2.5074660411092355
5,2.5062434872085593
4,3.0089998773422106
7,1.5132454868924465
0,5.002340327819369
6,2.009023691807036
1,4.510169322953596
1,4.509447421844028
9,0.5094969099149942
7,1.5090471581656757
9,0.5071069003202329
0,5.003925826539141
5,2.505634401311926
3,3.505724313465777
2,4.002305918877399
2,4.00767754828351
1,4.509089633156733
0,5.006356604679167
7,1.509260776071182
6,2.007971024334821
3,3.505814805393117
4,3.0067072439428775
0,5.007931424639067
0,5.001730121028841
0,5.004215355663591
0,5.005772992705592
1,4.503552675457973
2,4.005526296646019
9,0.5119780015886665
3,3.5102246792781537
5,2.5070258306946815
9,0.5088306910358508
4,3.0077779844173147
1,4.509933841546442
0,5.003034875940185
4,3.005672566454116
4,3.010737122366467
7,1.5039300993273206
3,3.502944875463994
9,0.5136761254366558
9,0.5126101745749914
3,3.5077841832291456
3,3.5097171538946683
8,1.0115569920617071
5,2.514656394236791
8,1.0030647021319732
9,0.5096693645968915
5,2.5073784708698517
5,2.5111477840503595
6,2.004610424725918
8,1.0122799822563942
6,2.0113476709498523
7,1.5102444416836267
3,3.506503848119971
7,1.5053163114834451
8,1.0142239078275725
8,1.004001036802402
7,1.5096317999307123
9,0.506586124146664
5,2.5045472577535
0,5.00101493569752
6,2.0141788848720625
3,3.506060858764988
9,0.5065100650702694
2,4.008900357838259
9,0.5080432515163603
0,5.004210623594221
0,5.005471666413323
9,0.5057072356371759
2,4.006223123005895
1,4.50309420988256
9,0.5067238186168943
3,3.5080710628183622
4,3.012858621200902
3,3.5052680586289706
9,0.5088008242815258
5,2.5092372976463406
9,0.5119780460720591
2,4.007328208509548
1,4.506015508769048
9,0.5036860522575847
8,1.0061698289030776
5,2.5076957546369387
9,0.5077619334061356
1,4.510060660302501
5,2.5074303693890823
2,4.0085227048693035
2,4.004836209152514
9,0.5147998047131376
4,3.0080544843907724
3,3.5074410416622124
8,1.0091759822948392
6,2.0122869365209803
8,1.0098080820336663
3,3.5093957277841032
9,0.5149794656013111
5,2.505208157775926
4,3.006543488715647
5,2.5096753320622307
9,0.5063264371099857
1,4.509697327587407
4,3.003573022184838
1,4.5088284384753035
3,3.512626719418379
0,5.00115555377873
7,1.5026456202435419
5,2.509745472295053
2,4.003641865052572
3,3.509092307340257
8,1.01603847405836
5,2.509940351802783
4,3.0082696659041988
7,1.5089839835225822
9,0.5104565776752349
5,2.508563367019997
3,3.509228941594039
1,4.5067394443514885
1,4.507559786546061
5,2.5067990315296806
3,3.5071594041364524
5,2.5041402477653
5,2.512130744064656
1,4.502206113942684
9,0.513634605569667
4,3.004914436643591
2,4.006590455256064
3,3.5036963685977915
9,0.512563627715139
1,4.504399127389026
5,2.507247451898832
3,3.506300514099804
1,4.50670179491351
8,1.0119492966262833
8,1.0046415920542089
4,3.0097723772382223
5,2.507424738495028
3,3.5089409283239994
9,0.5157147696463813
6,2.0081187587152955
5,2.5097583929527194
4,3.004263038824548
7,1.5037644975301334
8,1.0061828570952893
3,3.5102949955945952
5,2.5109000401179697
9,0.5117660203780718
4,3.0089539229023505
4,3.010053225765181
0,5.002494330053874
7,1.507937268141354
8,1.0105700850921657
0,5.000983566539386
1,4.5092402505379345
3,3.5049346559970505
4,3.000759614501674
7,1.5121382397367067
9,0.5130673316956219
5,2.505130698760766
0,5.000666898550353
9,0.5133196033541682
6,2.0071549744693558
2,4.008235112569448
1,4.507989928341819
7,1.504967204762274
3,3.509006412710316
5,2.504941974719702
3,3.502641162749962
1,4.502422612273758
2,4.004026130959814
1,4.509104254048615
8,1.0082302685988105
2,4.0101886801280955
6,2.0041702368783656
7,1.5105550412945614
1,4.508751391519093
7,1.5153375039675274
2,4.0084971103082765
8,1.0097837945308679
6,2.009899018500531
9,0.5122413497339293
5,2.5084441606845607
2,4.002964112509957
8,1.0078348802211208
5,2.502710701109385
1,4.509934517180541
7,1.5095155653616343
9,0.5149811317225302
2,4.001476437690741
6,2.0124879788464383
0,5.002047651473209
9,0.5011859287490846
0,5.004770737239274
2,4.007653931378513
4,3.00692211982002
9,0.5148163621496217
8,1.0078622609655292
0,5.007490537436809
2,4.006594469454847
8,1.01555919195156
4,3.008953349284165
9,0.5105751391426153
8,1.0058723340627134
9,0.5136859439922239
5,2.5125905863538422
9,0.5019694629181861
9,0.5076602352363738
4,3.0111686747373936
2,4.002119559429315
9,0.5089713937671206
1,4.507716309918582
3,3.510636863200268
9,0.5111278621296742
8,1.0136060284539985
9,0.5025685440017321
6,2.0107358863929963
0,5.00632846153061
7,1.5126047015881197
2,4.011081270904081
6,2.0052712239085593
6,2.010065162831503
7,1.5047226073902382
5,2.509442915797475
6,2.0088417305193524
1,4.504950955394763
7,1.5022398491368896
3,3.510733929550177
3,3.5044863828968422
1,4.504818979896955
9,0.5056989489288898
0,5.003289645982286
2,4.001040180743712
8,1.0088759906716616
5,2.510287136779648
9,0.5161012898037187
7,1.5061817511329918
8,1.0114163546187696
2,4.0067161881844555
3,3.50894967243249
0,5.003158904001578
2,4.0090668744795455
3,3.5058066776028682
4,3.0118621800825096
2,4.00570427996562
1,4.503147855081667
5,2.5135178585925764
3,3.5115532906281386
4,3.000465644480417
1,4.503665932407099
8,1.0023352645977792
8,1.0120142785948971
8,1.0075803548895765
7,1.5085046896730419
3,3.503921253460948
0,5.008475472709312
8,1.0126111891707377
8,1.0080108570996653
8,1.002898308328074
6,2.0087386691723346
5,2.505675122841326
9,0.5112025264314506
6,2.00974768504143
0,5.009611815749798
2,4.0039225257467175
4,3.010996535477196
5,2.503245554380695
5,2.504876773675843
2,4.004588407533761
6,2.0116342670407112
4,3.0060781256639375
2,4.0091125432373405
5,2.5041697451857123
8,1.0125118652962908
7,1.506288439839358
0,5.008123707932848
1,4.510061652668657
7,1.5115802414344284
8,1.0092369639135281
7,1.5118903631984328
1,4.50698598409846
8,1.0048319286724339
9,0.5118987947596224
8,1.0032774740276615
9,0.5142616188412935
8,1.0087901504193946
4,3.010175767874964
2,4.0027503173335655
0,5.009467491032212
0,5.00279461819462
2,4.001625504116282
4,3.002677710605483
2,4.010290733382255
7,1.5100036630922145
2,4.007760984336509
1,4.509778294603163
0,5.004424988003143
1,4.504221242435573
1,4.5099912682017855
9,0.5066194352085152
0,5.001094135802965
6,2.003660547371926
9,0.5152460594662301
1,4.500854909115289
8,1.01182813512322
6,2.0044736625803434
9,0.5114592326429087
8,1.004731829214246
7,1.5034229141567426
9,0.5128987050348508
6,2.015153070113925
8,1.0052699641522054
4,3.009152636657549
1,4.505825599061903
4,3.008724855138333
8,1.0097734492942845
5,2.5049648101884237
8,1.012231040211468
7,1.5087773789987127
6,2.0073603679577676
2,4.010271005110052
2,4.006403666290632
8,1.0112399270854018
6,2.0114494017806317
3,3.506678048318203
4,3.0128990120870287
2,4.00714218453725
6,2.011473343182466
4,3.0125990391004183
8,1.0155364090871468
2,4.005594439429088
3,3.5060640947386794
1,4.507415699947288
7,1.5066706391783495
4,3.008918341469432
8,1.0080255614969194
0,5.008508340336511
2,4.001240317954624
4,3.0077491743030014
4,3.0122478737390708
9,0.5158634991611131
3,3.5006971678268655
1,4.503323994636027
2,4.004590441446091
3,3.50350447140686
4,3.012173929207381
7,1.5079756562220927
1,4.510050443065763
6,2.0100491350183467
3,3.5112506238121566
6,2.0119937719159746
1,4.504092839666137
1,4.508994575322426
6,2.0136592548446304
6,2.0076516892528278
6,2.003450583757183
6,2.0063591321024234
8,1.0076590326981012
9,0.5096976412122365
9,0.5077466520325031
7,1.5075558106696414
8,1.013652046710813
3,3.5099679415635987
8,1.0153366958435126
2,4.002002344403171
1,4.503248192603228
7,1.5134567479857959
0,5.004562135579346
5,2.5034566733301484
1,4.50882140342933
3,3.5067371139962678
6,2.0127968151748803
4,3.0021841897809036
8,1.0124620983195265
0,5.0090156854689285
3,3.5033853089292584
2,4.003790712610485
5,2.50277632986468
9,0.5066103456634325
4,3.00931387998465
9,0.5048519124299912
7,1.510369711269872
3,3.5105179392953
2,4.006481480031885
9,0.5113159282338197
3,3.502696582779027
6,2.008716824337811
3,3.506012246771999
0,5.001460687305946
9,0.5083643294647525
3,3.506227733835519
8,1.0095501587086924
1,4.505862068442535
5,2.5124633496324966
4,3.007174322073055
2,4.001896839185793
4,3.009068551431402
4,3.004371676872529
0,5.000765907855265
1,4.507968639116433
3,3.509730053889765
8,1.0087260863112293
8,1.007612985978882
3,3.5070786188925274
4,3.0043414939524515
1,4.507562705310619
5,2.5089501816245217
5,2.511419425548187
1,4.509146730438339
7,1.5059702053001898
1,4.509483155812655
7,1.5153642336098492
8,1.0082528158297255
9,0.5113178520698152
6,2.006177617861868
4,3.007665548329829
8,1.0107156012604308
5,2.5068506965673096
1,4.505335673875122
7,1.5124607786616333
1,4.508364256797317
8,1.0086659132551727
9,0.5069192644853955
0,5.004974562455897
5,2.5098493118514864
9,0.5089246966891258
3,3.504365601504321
7,1.506364851124136
1,4.507299171938156
6,2.011489642002104
3,3.5038406412201044
6,2.00789768881388
3,3.5057379745273844
6,2.0081392752144986
0,5.002415223999483
1,4.502656263675842
3,3.508758607552121
5,2.5058014809760607
1,4.508051891700154
4,3.006473164197143
8,1.0100084300002337
7,1.508591173329807
2,4.00403338261365
1,4.502034742936638
5,2.5060336420555207
3,3.5022966336859187
4,3.002266132829164
4,3.001409714292016
9,0.5051465730292146
6,2.0095668000720925
4,3.001179738190332
0,5.00387962280653
3,3.506165455476225
1,4.502089214225157
2,4.005518129297523
5,2.503460440997568
6,2.0038018915065496
2,4.001917835167289
0,5.000729294125365
6,2.0071932883491117
3,3.506284707796092
5,2.507434681926503
2,4.007442252850894
3,3.5052655658099043
5,2.508382473824847
7,1.5047496102529279
7,1.5137065165317787
8,1.0127121864536635
2,4.009139663685861
2,4.006556094032523
4,3.0094622886594418
3,3.5027642132722785
1,4.509087138759994
5,2.500632541381738
8,1.0065132953999854
9,0.5141281489443283
8,1.0074128065686931
9,0.5103163633756594
0,5.000359091237165
2,4.007619053930715
2,4.006960871106186
8,1.0124659043224247
8,1.0095185336052392
5,2.5078273235304183
3,3.506484598032752
1,4.506724909125611
2,4.003214651228428
4,3.0089859358579103
2,4.003366666542307
4,3.0055713185769926
0,5.008584602637907
9,0.5104437453076363
7,1.5088779110028196
8,1.009806959781068
7,1.506436528096597
1,4.5056704590707435
7,1.5057262911646467
9,0.5170430110720566
0,5.006333801351724
1,4.5088724169874626
5,2.5064589635734342
0,5.00731276152357
5,2.5135711640336416
4,3.003038864724007
1,4.502735340178965
3,3.508695318269167
9,0.5107478453165522
1,4.504451413946324
1,4.504546758650763
9,0.5110584389793289
9,0.5050620452404428
9,0.5076567849369346
7,1.510002096883672
6,2.014474298352405
7,1.5142716099944007
8,1.005581636783617
1,4.508716770242155
1,4.507620022963015
5,2.5120541273698924
5,2.511644833447553
8,1.0115160858565055
1,4.505455911143198
6,2.007586927774991
6,2.0105477354024006
4,3.0059304405476652
5,2.5110170904281093
8,1.0036923306312118
8,1.0057452525520467
5,2.5080671842315447
0,5.000320912524452
9,0.5078860062888028
0,5.002036040911773
2,4.0055250473899315
2,4.010448953232007
6,2.0066214162274023
8,1.0104865969575256
9,0.5049813263851025
7,1.5104313026797744
0,5.002141679606135
1,4.502835396917753
7,1.5130188865386116
2,4.009649089587063
4,3.0113648949527434
1,4.5089594977135805
2,4.009321432741372
8,1.0116556510198218
5,2.504557021883644
7,1.508753046136062
5,2.507761961438904
0,5.0070413608845135
8,1.0026917360575127
5,2.510332615407608
7,1.5094527692897521
1,4.504066716581161
4,3.00964403147601
3,3.504507114666894
8,1.0141268377280894
6,2.004020305684618
5,2.5068615987645853
6,2.002115397691727
3,3.5038034346950835
5,2.507251691563161
0,5.007369621073206
4,3.010021459425824
1,4.502127097277903
7,1.5099825888229017
9,0.5118221115324562
7,1.5074077347053765
6,2.0075695207431914
1,4.5036415160336665
6,2.012534265368855
1,4.503869208335451
8,1.011895581983966
1,4.506356554313485
9,0.513715458694539
6,2.006797869520909
7,1.5133129103811083
5,2.509084576743605
6,2.012116867333554
8,1.002962183181372
8,1.0167908482545942
0,5.006778099952036
1,4.501391216399962
2,4.004006573358518
5,2.5100347772587557
6,2.005945008261158
0,5.001274712160301
0,5.008597979285053
6,2.006697949031171
8,1.0001050744921334
3,3.511497401888548
8,1.0099049853461612
5,2.503671527408448
3,3.507101431502232
9,0.5061278940331126
2,4.003066179103221
2,4.00230404660884
0,5.005732154443813
6,2.0096162598992335
0,5.004428306109587
8,1.0080550135382844
0,5.002762801290149
6,2.0064724674363283
4,3.004205558610181
8,1.0064852971011686
0,5.003532182523252
4,3.00889270182311
6,2.0116888974580776
7,1.5065139302085087
9,0.5086103093057619
1,4.501074599350203
6,2.0102671366425384
6,2.013922255406635
2,4.004489974966186
0,5.003833470848348
5,2.505194853897686
6,2.005408875832007
9,0.5105057837303854
2,4.003815952169215
4,3.0114732699818725
4,3.006607791089654
0,5.004878774569182
1,4.503759872214416
7,1.5071347176250938
2,4.00991784220974
9,0.5180937625030935
8,1.01442333665024
1,4.509497361539659
7,1.5157643561506122
9,0.5025750031582398
1,4.504033709286302
2,4.0034492435319935
6,2.0050358657749516
8,1.0079792356929855
7,1.503873213222786
6,2.009257584961963
4,3.010795815248575
7,1.5070276890172862
4,3.0042054269590714
1,4.500959875440895
4,3.0098642457723463
0,5.0058716408539805
4,3.0051395387056328
8,1.0041913874751358
5,2.504812619770009
0,5.006528466376993
7,1.5067375212834127
8,1.0147354530799302
9,0.5073977902316344
6,2.0114277313479816
0,5.00088428193159
8,1.0064515304912103
3,3.5071027233363967
2,4.002159988989819
1,4.50190108708521
8,1.0080842153105745
3,3.5118542338519037
6,2.008122232046232
1,4.504924323727698
3,3.508509296839516
7,1.5079549058393864
3,3.505031840193251
5,2.5067870661886333
7,1.5017062166654636
7,1.5076842245908113
7,1.5124316653719272
3,3.506543283662654
4,3.0094819967971356
6,2.0047087318740133
8,1.0044187873077082
7,1.5033836955672282
4,3.005384003096926
4,3.002028722534612
7,1.5035052250531218
9,0.5059258811655025
4,3.00462509718926
7,1.504175849116231
3,3.5041204759542923
4,3.0118688981487916
9,0.5096706576834811
3,3.500440151036943
5,2.502662645252468
5,2.5070800305672654
8,1.0046932431284208
7,1.5094088054047985
4,3.006817960528115
8,1.014500130847508
7,1.5037945699031365
7,1.5047794984977316
4,3.00984600444928
4,3.007302559704723
3,3.5073561822568062
3,3.5104751654748187
0,5.009332655006258
6,2.0129075951444375
8,1.010287978611526
0,5.00628452772731
2,4.003530986873976
9,0.5067739824643694
9,0.5043722905907871
6,2.009894035782148
4,3.008138605290072
8,1.0053075772179592
4,3.0038716377141355
1,4.500660763531132
3,3.5078893821911294
9,0.5049652962868375
1,4.501974016487828
8,1.0083210008426464
6,2.0126072430972743
6,2.0126415518334495
4,3.0048710184840375
8,1.0073838529086667
6,2.012878880119145
4,3.0055562668346973
5,2.510533165402792
0,5.008220411393863
2,4.0091498275840936
1,4.509219676761293
5,2.510262220379259
0,5.003231253197934
2,4.010307693539275
9,0.5172814615206884
5,2.5112678140261417
3,3.5114515143741007
9,0.5169903014626197
7,1.5085191821366322
2,4.006776220735972
7,1.5064684437100824
4,3.0061128304063653
8,1.0077182047301274
1,4.50736960810558
4,3.003982879245099
9,0.5055839625441073
5,2.505012337998786
0,5.000745484947728
5,2.5043971961154368
1,4.504940377939842
8,1.0020832433371982
6,2.0028587083445784
4,3.0026493324723793
3,3.504668387461905
6,2.0090574528664753
3,3.506798539266725
8,1.0090716927636858
1,4.501023330704828
6,2.005099910837555
0,5.003567886735099
0,5.005003625971543
3,3.503231206300647
4,3.0080667922169986
8,1.0143428574393392
9,0.5151342910666039
0,5.004707346726013
6,2.007010760724413
6,2.0053643091581805
5,2.5085922047559084
7,1.5113745469140571
9,0.5053120366038005
7,1.5061147062980225
5,2.5028454330714376
9,0.5118699380948181
6,2.011805851008468
2,4.007305625752272
8,1.0095075238141216
8,1.0008925181728745
1,4.503129322686275
8,1.0091288914359147
1,4.503350447147263
8,1.0040182842780425
3,3.5024070144924964
0,5.007417216706126
7,1.513517399311193
9,0.5093491668310228
5,2.504892200553532
1,4.504743797167408
5,2.5046567939181226
4,3.0039836457728364
2,4.005664471690449
6,2.0067318677526567
5,2.504439295689082
1,4.507804862514783
4,3.009720691830229
5,2.5088961377582404
8,1.0083812235486331
1,4.505407004954733
1,4.502153416865194
2,4.000853375510962
5,2.5038345683248724
4,3.0060079041449272
2,4.007380322901775
7,1.5049172842521477
4,3.0007697668479967
2,4.006461447351072
7,1.5080042970024456
4,3.005377902734871
6,2.0029857575755408
3,3.509253639963947
0,5.004964469601261
8,1.0159959466127806
6,2.0107755431940255
3,3.50910291787641
2,4.008787516001645
1,4.5012251797388485
0,5.007672475325285
5,2.5030380319920376
8,1.0165699380035045
0,5.007037280017808
7,1.5104788822674382
3,3.507856412466305
5,2.5079213917157586
9,0.5076583646009891
9,0.5043824996596803
0,5.001512051537622
7,1.5117551803927987
0,5.009002180754987
2,4.0082424210424215
5,2.5059619716337167
4,3.0048112679493575
9,0.5155355826942842
6,2.009893223570969
7,1.5062910336026007
8,1.0091836464504123
3,3.506037185306409
2,4.006528443298502
1,4.503161955402678
2,4.00661473050006
0,5.004315840780592
1,4.506143106318115
4,3.005247936801413
7,1.5112807748436399
5,2.5113627593439602
9,0.516862649720232
0,5.008460537863178
6,2.01503206269075
2,4.007258629974893
7,1.5109522916592344
6,2.0074967247179973
5,2.5128436353937924
0,5.007825288856282
8,1.0102789957208944
4,3.0022152320173072
0,5.005851473219376
1,4.5046947611851325
0,5.002568574091998
6,2.01139794085322
2,4.003189900245033
6,2.009502533556435
9,0.5133519394558234
7,1.5106176436978427
2,4.004066121432859
0,5.005914208599123
9,0.5073699296920887
4,3.0050733091887185
6,2.01166250942582
8,1.0095433046407318
8,1.0085189424076098
9,0.5101292067483635
9,0.5103328306339662
1,4.502640139428418
8,1.0111053606804559
9,0.513776396979767
4,3.00359305474025
1,4.5065684686468295
1,4.507917824058317
1,4.510146272086682
4,3.0068672538119454
3,3.5023569917117383
6,2.004759154897008
2,4.00234236593945
1,4.501670916360687
1,4.5045290632599855
0,5.005171612444794
8,1.0014041076595772
0,5.005998174105597
8,1.0061314867462678
3,3.512051992822628
4,3.0112373297261597
4,3.0063148567264357
2,4.007022603456807
6,2.0043344584266496
6,2.007848876520458
0,5.007841148368035
5,2.5068055151409294
9,0.5092509507092534
8,1.0090170505613645
5,2.5134513412135604
1,4.510888229144995
9,0.5095809520802348
1,4.507198500769164
7,1.5111227646002556
6,2.011820560831495
7,1.5111676816538142
0,5.0087084537861974
4,3.0103737071283483
4,3.0114822399747685
5,2.505879377247147
1,4.5090257281662245
1,4.503243367891828
7,1.5050702379724676
1,4.502784962251113
3,3.501766205726766
9,0.5108441529834218
3,3.5121291101292496
1,4.508561659447492
1,4.500851983622172
2,4.008904573785427
2,4.0065955203433665
5,2.503650276790485
2,4.010534852279441
9,0.5126431905267275
2,4.003525455183307
2,4.006845850898621
6,2.012794587542938
0,5.004993869265984
